LCH_index,step_list
LCH_893,"[117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 126, 126, 123, 132, 133, 134, 123, 133, 134, 123, 124, 117, 123, 124, 123, 124, 110, 110, 113, 46, 46, 46, 114, 114, 113, 46, 114, 46, 46, 114]"
LCH_894,"[43, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46]"
LCH_895,"[43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 96, 8, 2, 153, 157, 161, 20, 153, 43, 46, 46, 46, 43, 46, 46, 46, 64, 152, 161, 46, 46, 64, 64, 152, 161, 46, 46]"
LCH_896,"[123, 124, 43, 46, 46, 46]"
LCH_897,"[123, 124, 43, 46, 46, 46]"
LCH_898,"[117, 43, 46, 46, 46, 64, 64, 152, 161, 153, 157, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 153, 152, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 152, 161, 46, 64, 64, 152, 161, 46, 153, 157, 161, 152, 161, 46, 64, 64, 152, 161, 153, 157, 161, 152, 161, 46, 117, 128, 123, 133, 134, 117, 117, 43, 46, 46, 46, 64, 64, 152, 161, 153, 157, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 46]"
LCH_899,"[117, 43, 46, 46, 46, 64, 64, 152, 161, 153, 157, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 153, 152, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 152, 161, 46, 64, 64, 152, 161, 46, 153, 157, 161, 152, 161, 46, 64, 64, 152, 161, 153, 157, 161, 152, 161, 46]"
LCH_900,"[117, 43, 46, 46, 46, 64, 64, 152, 161, 153, 157, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 153, 152, 161, 46, 43, 46, 46, 64, 64, 152, 161, 153, 157, 161, 152, 161, 46, 64, 64, 152, 161, 46, 153, 157, 161, 152, 161, 46, 64, 64, 152, 161, 153, 157, 161, 152, 161, 46]"
LCH_901,"[55, 130, 55, 130, 126, 55, 127, 43, 46, 43, 46, 46, 117, 43, 46, 46, 126, 126, 55, 130, 55, 130, 126, 55, 127, 43, 46, 43, 46, 46, 43, 46, 46, 117, 117, 43, 46, 46]"
LCH_902,"[43, 46, 43, 46, 64, 152, 161, 43, 46]"
LCH_903,"[123, 124, 117, 43, 46, 46, 46, 120, 43, 46, 46, 43, 46, 43, 46, 43, 46, 96, 8, 2, 153, 157, 161, 153, 157, 161, 64, 152, 161, 43, 64, 46, 46]"
LCH_904,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 126, 55, 130, 126, 117, 55, 126, 64, 43, 46, 46, 46, 64, 43, 43, 43, 43, 46, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 152, 161, 157, 161, 46, 96, 12, 12, 12, 153, 152, 161, 86, 88]"
LCH_905,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 126, 55, 130, 126, 117, 55, 126, 64, 43, 46, 46, 46, 64, 43, 43, 43, 43, 46, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 152, 161, 157, 161, 46, 96, 12, 12, 12, 153, 152, 161, 86, 88]"
LCH_906,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 126, 55, 130, 126, 117, 55, 126, 64, 43, 46, 46, 46, 64, 43, 43, 43, 43, 46, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 152, 161, 157, 161, 46, 96, 12, 12, 12, 153, 152, 161, 86, 88]"
LCH_907,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 126, 55, 130, 126, 117, 55, 126, 64, 43, 46, 46, 46, 64, 43, 43, 43, 43, 46, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 152, 161, 157, 161, 46, 96, 12, 12, 12, 153, 152, 161, 86, 88]"
LCH_908,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 126, 55, 130, 126, 117, 55, 126, 64, 43, 46, 46, 46, 64, 43, 43, 43, 43, 46, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 152, 161, 157, 161, 46, 96, 12, 12, 12, 153, 152, 161, 86, 88]"
LCH_909,"[55, 130, 55, 130, 126, 55, 130, 117, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 126, 55, 130, 55, 130, 126, 126, 55, 130, 126, 117, 55, 126, 64, 43, 46, 46, 46, 64, 43, 43, 43, 43, 46, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 152, 161, 157, 161, 46, 96, 12, 12, 12, 153, 152, 161, 86, 88]"
LCH_910,"[153, 96, 152, 161, 87, 87, 50, 147, 147, 12, 12, 152, 161, 50, 147, 86, 88, 89, 87, 96, 12, 152, 161, 50, 147, 86, 88, 89, 87]"
LCH_911,"[153, 96, 152, 161, 87, 87, 50, 147, 147, 12, 12, 152, 161, 50, 147, 86, 88, 89, 87, 96, 12, 152, 161, 50, 147, 86, 88, 89, 87]"
LCH_912,"[153, 96, 152, 161, 87, 87, 50, 147, 147, 12, 12, 152, 161, 50, 147, 86, 88, 89, 87, 96, 12, 152, 161, 50, 147, 86, 88, 89, 87]"
LCH_913,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_914,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147]"
LCH_915,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147]"
LCH_916,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147]"
LCH_917,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_918,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_919,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_920,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_921,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_922,"[55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 55, 130, 55, 130, 126, 55, 127, 117, 117, 117, 55, 55, 130, 117, 117, 64, 43, 46, 46, 46, 64, 64, 43, 43, 43, 43, 43, 43, 46, 43, 43, 43]"
LCH_923,"[96, 153, 152, 161, 86, 88, 86]"
LCH_924,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147]"
LCH_925,"[43, 46, 46, 46, 46, 46]"
LCH_926,"[43, 46, 46, 46, 46, 46]"
LCH_927,"[55, 55, 130, 123, 124, 117, 55, 55, 130, 123, 124, 117, 43, 46, 55, 55, 130, 123, 124, 117, 55, 55, 130, 123, 124, 117, 43, 46]"
LCH_928,"[123, 124, 123, 124, 117, 117, 117, 117, 153, 157, 161, 147, 12, 153, 157, 161, 86, 88, 86, 18, 96, 153, 157, 161, 86, 88, 86, 18, 43, 43, 46, 46, 46, 46, 61, 46, 46, 117, 117, 43, 46, 46, 46, 117, 117, 117, 117, 96, 157, 161, 86, 88, 101, 91, 91, 86, 86, 88, 101, 91, 86, 117, 117, 117, 117, 96, 157, 161, 86, 88]"
LCH_929,"[43, 46, 52, 46, 46, 46, 114, 114, 117, 117, 43, 46, 52, 46, 46, 46, 114, 114, 117, 117, 43, 46, 52, 46, 46, 46, 114, 114, 117, 117, 43, 46, 52, 46, 46, 46, 46, 46, 46, 114, 114, 117, 117, 43, 46, 52, 46, 46, 46, 114, 114]"
LCH_930,"[123, 124, 113, 113, 114, 114, 46, 52, 113, 46, 113, 46, 44, 45, 123, 124, 113, 113, 114, 114, 46, 52, 113, 46, 113, 46, 44, 45, 112, 112, 46, 52, 46, 46, 46, 110, 110, 113, 113, 46, 113, 113, 45, 52, 46, 46, 46, 113, 46, 46, 113, 45, 46]"
LCH_931,"[43, 46, 43, 43, 46, 43, 43, 43, 46]"
LCH_932,"[43, 46, 43, 43, 46, 43, 46, 46, 46]"
LCH_933,"[43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 43, 49, 139, 46, 46, 46, 46, 46, 46, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 43, 49, 139, 46, 46, 46, 46]"
LCH_934,"[43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 117, 43, 49, 139, 46, 46, 46, 46]"
LCH_935,"[43, 46, 70, 49, 46, 75, 49, 46, 46, 46, 46, 43, 46, 70, 49, 46, 75, 49, 46, 46, 46, 43, 46, 70, 49, 46, 75, 49, 46, 46, 46]"
LCH_936,"[43, 46, 70, 49, 46, 75, 49, 46, 46, 46, 46]"
LCH_937,"[43, 46, 70, 49, 46, 75, 49, 46, 46, 46]"
LCH_938,"[43, 46, 70, 49, 46, 75, 49, 46, 46, 46]"
LCH_939,"[153, 110, 15, 117, 117, 117, 117, 117, 20, 152, 79, 114, 46, 113, 45, 113, 45, 161, 114, 46, 113, 45, 113, 45, 161, 45, 53]"
LCH_940,"[15, 15, 153, 153, 153, 110, 152, 79, 114, 46, 63, 63, 63, 63, 63, 63, 63, 63, 113, 46, 113, 46, 46, 161, 152, 114, 46, 113, 46, 113, 46, 46, 161, 46, 121, 152, 79, 114, 46, 113, 45, 113, 45, 45, 161, 114, 46, 113, 45, 113, 45, 45, 161, 45, 45, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86, 96, 153, 152, 161, 86, 99, 86, 88, 86, 88, 86]"
LCH_941,"[64, 117, 117, 117, 117, 117, 126, 120, 43, 152, 161, 152, 161, 46, 117, 3, 1, 153, 157, 161, 110, 15, 153, 152, 79, 114, 113, 113, 161, 114, 113, 113, 161, 152, 161, 64, 64, 152, 161, 86, 88, 64, 152, 161, 86, 88]"
LCH_942,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 43, 46, 46, 46, 20, 43, 46, 46, 43, 46, 43, 153, 158, 161, 46, 46, 55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63]"
LCH_943,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63]"
LCH_944,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46]"
LCH_945,"[43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46]"
LCH_946,"[43, 46, 43, 153, 157, 161, 46]"
LCH_947,"[117, 123, 124, 43, 46, 46, 46, 43, 46, 46, 43, 46, 43, 46, 43, 153, 158, 161, 46, 46, 46, 46]"
LCH_948,"[43, 113, 46, 114, 46, 46, 113, 46, 114, 46, 46, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 113, 46, 114, 46, 64, 113, 46, 114]"
LCH_949,"[43, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 64, 152, 161, 153, 152, 161, 46, 46, 113, 46, 46, 46, 46, 113, 46, 46, 46]"
LCH_950,"[153, 153, 55, 130, 55, 130, 126, 119, 15, 15, 20, 20, 96, 8, 2, 153, 157, 161, 117, 117, 117, 117, 126, 126, 123, 132, 133, 134, 123, 124, 123, 124, 110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88]"
LCH_951,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147, 96, 152, 161, 86]"
LCH_952,"[110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88, 91, 96, 96, 152, 161, 46, 46]"
LCH_953,"[110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88, 91, 96, 96, 152, 161, 46, 46]"
LCH_954,"[110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88, 91, 96, 96, 152, 161, 46, 46]"
LCH_955,"[110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88, 91, 96, 96, 152, 161, 46, 46]"
LCH_956,"[110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88, 91, 96, 96, 152, 161, 46, 46]"
LCH_957,"[110, 113, 46, 46, 46, 113, 46, 46, 46, 113, 46, 46, 46, 120, 11, 152, 161, 86, 88, 101, 86, 64, 152, 161, 86, 88, 91, 96, 96, 152, 161, 46, 46]"
LCH_958,"[96, 153, 152, 161, 86, 88, 86]"
LCH_959,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147, 96, 152, 161, 86]"
LCH_960,"[153, 152, 161, 50, 147, 153, 152, 161, 86, 86, 50, 147, 86, 152, 161, 50, 147, 96, 152, 161, 86]"
LCH_961,"[55, 55, 130, 153]"
LCH_962,"[55, 55, 130, 153]"
LCH_963,"[117, 117, 117, 117, 43, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46, 96, 152, 161, 86, 88, 46, 96, 117, 152, 161, 86, 88, 91, 46, 43, 46, 46, 43, 46, 46, 96, 152, 161, 46, 87]"
LCH_964,"[117, 117, 117, 117, 43, 46, 46, 43, 46, 46, 43, 46, 46, 43, 46, 46, 96, 152, 161, 86, 88, 46, 96, 117, 152, 161, 86, 88, 91, 46, 43, 46, 46, 43, 46, 46, 96, 152, 161, 46, 87]"
LCH_965,"[43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46]"
LCH_966,"[43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43]"
LCH_967,"[123, 124]"
LCH_968,"[43, 46, 46, 46, 70, 46, 46, 76, 46, 46, 46, 46]"
LCH_969,"[43, 46, 46, 46, 70, 46, 46, 76, 46, 46, 46, 46]"
LCH_970,"[43, 46, 46, 46, 70, 46, 46, 76, 46, 46]"
LCH_971,"[43, 46, 46, 46, 70, 46, 46, 75, 46, 46, 70, 46, 46, 75, 46, 46, 43, 46, 46, 46, 70, 46, 46, 75, 46, 46]"
LCH_972,"[14, 14, 8, 2, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88]"
LCH_973,"[14, 14, 8, 2, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88]"
LCH_974,"[14, 14, 8, 2, 31, 21, 21, 31, 21, 21, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88]"
LCH_975,"[14, 14, 8, 2, 31, 21, 21, 31, 21, 21, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88, 14, 14, 8, 2, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88]"
LCH_976,"[14, 14, 8, 2, 31, 21, 21, 31, 21, 21, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88, 14, 14, 8, 2, 31, 21, 21, 96, 152, 161, 86, 88, 101, 152, 161, 86, 88]"
LCH_977,"[8, 1, 153, 157, 161, 46, 46, 86, 94, 96, 157, 161, 86, 91, 8, 1, 96, 153, 157, 161, 46, 86, 94, 8, 1, 96, 153, 157, 161, 46, 46, 86, 94, 44, 44, 44, 44, 46, 8]"
LCH_978,"[8, 1, 153, 157, 161, 147]"
LCH_979,"[43, 46, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46]"
LCH_980,"[117, 43, 46, 46, 46, 43, 46, 43, 46, 64, 152, 161, 123, 124, 43, 46, 46, 43, 64, 46, 46, 63, 63, 63, 63, 43, 46, 46, 46, 43, 46, 43, 46, 64, 152, 161, 123, 124, 43, 46, 46, 43, 64, 46, 46]"
LCH_981,"[43, 46, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46, 63, 63, 63, 63, 43, 46, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46]"
LCH_982,"[43, 46, 46, 46, 117, 20, 43, 46, 46, 43, 46, 43, 46, 96, 8, 2, 153, 157, 161, 153, 157, 161, 46, 64, 117, 152, 161, 43, 64, 46, 46, 46, 63, 63, 63, 63, 46, 43, 46, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46]"
LCH_983,"[43, 46, 46, 46, 117, 20, 43, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46, 46, 43, 46, 46, 46, 20, 43, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46]"
LCH_984,"[43, 46, 46, 46, 43, 46, 43, 46, 64, 152, 161, 123, 124, 43, 46, 46, 43, 64, 46, 46, 43, 46, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46, 43, 46, 46, 46, 43, 46, 43, 46, 64, 117, 152, 161, 43, 64, 46, 46]"
LCH_985,"[43, 46, 46, 46, 43, 46, 43, 46, 64, 152, 161, 43, 64, 46, 46]"
LCH_986,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63]"
LCH_987,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 43, 46, 43, 153, 157, 161, 46, 64, 46, 46, 43, 46, 46, 46, 20, 43, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46]"
LCH_988,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 64, 46, 46, 43, 46, 46, 46, 20, 43, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46]"
LCH_989,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 117, 43, 46, 43, 153, 157, 161, 46, 46, 63, 63, 63, 63]"
LCH_990,"[55, 130, 117, 43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 43, 46, 43, 153, 157, 161, 46, 46, 46]"
LCH_991,"[43, 46, 46, 46, 43, 46, 43, 153, 157, 161, 46, 46]"
LCH_992,"[43, 46, 46, 46, 120, 43, 46, 43, 46, 43, 46, 43, 46]"
LCH_993,"[43, 46, 46, 46, 120, 43, 46, 43, 46, 43, 46, 43, 46]"
LCH_994,"[43, 46, 46, 46, 120, 43, 46, 43, 46, 43, 46, 43, 46]"
LCH_995,"[117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46, 117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46]"
LCH_996,"[117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46, 117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46]"
LCH_997,"[117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46, 117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46]"
LCH_998,"[117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46, 117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46]"
LCH_999,"[117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46, 117, 117, 117, 43, 46, 121, 117, 123, 132, 133, 134, 96, 8, 2, 153, 157, 161, 20, 43, 46, 46, 117, 117, 117, 153, 158, 161, 46, 117, 158, 161, 46]"
LCH_1000,"[55, 130, 117, 120]"
LCH_1001,"[55, 130, 117, 120]"
LCH_1002,"[55, 130, 117, 120]"
LCH_1003,"[153, 153, 154, 165, 152, 161, 152, 161, 86, 89, 86, 88, 88]"
LCH_1004,"[117, 126, 120, 127, 54, 126, 120, 119, 120, 119, 120, 117, 119, 54, 119, 54, 117, 120, 126, 120, 117]"
LCH_1005,"[117, 126, 120, 127, 54, 126, 120, 119, 120, 119, 120, 117, 119, 54, 119, 54, 117, 120, 126, 120, 117]"
LCH_1006,"[117, 126, 120, 127, 54, 126, 120, 119, 120, 119, 120, 117, 119, 54, 119, 54, 117, 120, 126, 120, 117]"
LCH_1007,"[117, 126, 120, 127, 54, 126, 120, 119, 120, 119, 120, 117, 119, 54, 119, 54, 117, 120, 126, 120, 117]"
LCH_1008,"[117, 117, 117, 43, 46, 51, 51, 46, 117, 117, 117, 117, 117, 117, 117, 43, 46, 51, 51, 46]"
LCH_1009,"[117, 43, 46, 46, 46, 96, 8, 2, 153, 157, 161, 153, 157, 161, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46, 46, 157, 161, 46, 64, 117, 152, 161, 46, 64, 64, 117, 152, 161, 46, 117, 43, 46, 46, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46, 46]"
LCH_1010,"[117, 117, 55, 130, 55, 130, 55, 130, 126, 117, 121, 117, 120, 127, 64, 43, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 64, 117, 43, 46, 43, 153, 157, 161, 46, 64, 46, 46, 117, 117, 117, 64, 43, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 117, 117, 117, 64, 43, 46, 46, 46, 64, 43]"
LCH_1011,"[117, 117, 64, 43, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 117, 117, 64, 43, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63, 117, 117, 64, 43, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 63, 63, 63, 63]"
LCH_1012,"[117, 117, 43, 46, 46, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46]"
LCH_1013,"[117, 43, 46, 46, 46, 43, 46, 43, 46, 153, 157, 161, 46, 46, 46]"
LCH_1014,"[153, 153, 153]"
